,eav_id,title,subtitle,n_rooms,n_bedrooms,n_bathrooms,useful_area,built_area,land_area,price,built_year,energy_class,energy_consumption,co2_emission,co2_emission_scale,protected,status,parking,garage,floor_cover,property_subclass,terrace_area,heating_type,location_status
923,W-02QRTU,MODERNO PISO TOTALMENTE REFORMADO,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Turo Parc",3,3,2,113 m²,113 m²,,745.000 EUR,1945,G,266 kWh/(m²*a),,F,False,Excelente,,,,Apartamento,,,Excelente
924,W-02QDTS,PISO REFORMADO AL LADO DE PASSEIG DE GRÀCIA,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",3,3,2,117 m²,"117,37 m²",,745.000 EUR,1880,E,152 kWh/(m²*a),25 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
925,W-02Q8XQ,ÚNICA Y ESPECTACULAR CASA EN SANTS,"Casa, Comprar | España, Barcelona, Sants - Montjuïc, SantS",3,3,3,204 m²,204 m²,,745.000 EUR,1997,,,,,False,Bien,2,,,Casa,118 m²,,
926,W-02MA0R,FANTÁSTICA CASA A REFORMAR EN VILA DE GRÀCIA,"Casa, Comprar | España, Barcelona, Gracia, Vila de Gracia",6,6,4,238 m²,238 m²,,745.000 EUR,1910,D,,,E,True,Necesita renovaciones,,,,Casa unifamiliar,,,Excelente
927,W-02KQI0,INCREÍBLE REHABILITACIÓN EN EL BORN,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Born-Ribera",3,3,2,116 m²,116 m²,,745.000 EUR,1850,E,127 kWh/(m²*a),,D,False,Excelente,,,,Apartamento,,,Excelente
928,W-02QQUG,PRECIOSA CASA EN ZONA RESIDENCIAL,"Casa, Comprar | España, Barcelona, Moainès, Moià",4,4,3,394 m²,394 m²,725 m²,742.500 EUR,2016,C,95 kWh/(m²*a),25 kg/m²,C,False,Excelente,4,4,,Casa unifamiliar,,,Excelente
929,W-02RBJO,EXCLUSIVA PROMOCIÓN EN SAGRADA FAMÍLIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,104 m²,104 m²,,742.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,5 m²,,Excelente
930,W-02RBHX,EXCLUSIVA PROMOCIÓN EN SAGRADA FAMÍLIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,121 m²,121 m²,,741.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,11 m²,,Excelente
931,W-02RHLY,PLANTA BAJA CON CÉDULA EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Poblenou",3,3,2,100 m²,100 m²,,740.000 EUR,1935,C,46 kWh/(m²*a),77 kg/m²,B,False,Excelente,,,,Apartamento,,,
932,W-02MJ8F,GRAN VIVIENDA CON SOL Y VISTAS EN CIUTAT VELLA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",4,4,2,195 m²,195 m²,,740.000 EUR,1870,E,107 kWh/(m²*a),22 kg/m²,D,False,Muy bien,,,,Apartamento,16 m²,,Excelente
933,W-02K29D,PISO CON FABULOSA TERRAZA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",3,3,2,140 m²,140 m²,,740.000 EUR,2004,D,101 kWh/(m²*a),17 kg/m²,D,True,Excelente,,,,Apartamento,"52,4 m²",,Excelente
934,W-02IH88,ESPECTACULAR REFORMA DE DISEÑO EN DOCTOR DOU,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",3,3,3,121 m²,121 m²,,740.000 EUR,1900,G,166 kWh/(m²*a),290 kg/m²,G,False,Excelente,,,,Apartamento,,,Excelente
935,W-02RGH2,EXCLUSIVA PROMOCION EN SAGRADA FAMILIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,109 m²,109 m²,,737.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,11 m²,,Excelente
936,W-02NBGZ,LUMINOSO PISO EN DIAGONAL MAR,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, Diagonal Mar i El Front Marítim del Poblenou",2,2,2,88 m²,88 m²,,737.000 EUR,2004,D,71 kWh/(m²*a),15 kg/m²,D,False,Excelente,1,,,Apartamento,15 m²,,Excelente
937,D-000FVY,PISOS PARA REFORMAR EN EDIFICIO HISTÓRICO EN EIXAMPLE,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Dreta", desde 3,desde 3, desde 2,desde 144 m²,,,desde 736.000 EUR,,,,,,False,,,,,,,,
938,W-02QGTG,GRAN PISO A REFORMAR EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",5,5,2,140 m²,140 m²,,736.000 EUR,1900,E,160 kWh/(m²*a),37 kg/m²,E,False,Necesita restauración,,,,Apartamento,,,Muy bien
939,W-02M4DO,PISO PARA REFORMAR EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",3,3,2,144 m²,144 m²,,736.000 EUR,1900,,,,,False,Necesita renovaciones,,,,Apartamento,,,Excelente
940,W-02R6XR,MAGNÍFICO PISO EN SANT GERVASI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Bonanova",3,3,2,81 m²,81 m²,,735.000 EUR,2022,B,30 kWh/(m²*a),5 kg/m²,A,True,Excelente,,28,,Apartamento,,,Excelente
941,W-02R6UV,MAGNÍFICO PISO EN SANT GERVASI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Bonanova",3,3,2,81 m²,81 m²,,735.000 EUR,2022,B,30 kWh/(m²*a),5 kg/m²,A,True,Excelente,,28,,Apartamento,,,Excelente
942,W-02QKGZ,VIVIENDA DE DISEÑO EN EDIFICIO INDUSTRIAL,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Parc i La Llacuna del Poblenou",3,3,2,184 m²,184 m²,,735.000 EUR,1970,B,132 kWh/(m²*a),33 kg/m²,B,False,,,,,Apartamento,,,
943,W-02INJJ,ESTILOSO PISO AL LADO DE PLAZA UNIVERSITAT,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",3,3,2,122 m²,"122,5 m²",,735.000 EUR,1900,A,27 kWh/(m²*a),4 kg/m²,B,True,Excelente,,,,Apartamento,,,Excelente
944,D-000F2W,PISOS REHABILITADOS EN EIXAMPLE,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Dreta", desde 2,desde 2, desde 2,desde 95 m²,,,desde 730.000 EUR,,,,,,False,,,,,,,,
945,W-02RFX1,CHALET DE LUJO MINIMALISTA,"Casa, Comprar | España, Barcelona, Maresme, Palafolls",4,4,3,337 m²,337 m²,1.176 m²,730.000 EUR,2013,,,,,False,Excelente,,,,Casa unifamiliar,150 m²,,Excelente
946,W-02R77L,PISO CON TERRAZA EN ANTIGA ESQUERRA DE L'EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",5,5,2,150 m²,150 m²,,730.000 EUR,1936,E,,,E,False,Muy bien,,,,Apartamento,18 m²,,Excelente
947,W-02R6XD,MAGNÍFICO PISO EN SANT GERVASI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Bonanova",2,2,2,80 m²,80 m²,,730.000 EUR,2022,B,30 kWh/(m²*a),5 kg/m²,A,True,Excelente,,28,,Apartamento,,,Excelente
948,W-02R2PN,ELEGANTE ÁTICO CON PISCINA Y TERRAZA NUEVO A ESTRENAR,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, La Bordeta",3,3,2,140 m²,140 m²,,730.000 EUR,2022,,,,,False,Excelente,,,,Loft / Ático,40 m²,,Excelente
949,W-02OADC,BONITO PISO EN ILLA DEL BOSC DE DIAGONAL MAR,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, Diagonal Mar i El Front Marítim del Poblenou",2,2,1,91 m²,91 m²,,730.000 EUR,2004,E,191 kWh/(m²*a),32 kg/m²,E,False,Excelente,1,,,Apartamento,5 m²,,Excelente
950,W-02NE5X,ESPECTACULAR PISO EN FINCA RESTAURADA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",3,3,2,143 m²,143 m²,,730.000 EUR,1900,E,110 kWh/(m²*a),23 kg/m²,D,True,Excelente,,,,Apartamento,,,Excelente
951,W-02KJCK,ÁTICO LOFT CON TERRAZA PRIVADA EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Parc i La Llacuna del Poblenou",2,2,1,108 m²,108 m²,,730.000 EUR,,,,,,False,Excelente,,,,Loft / Ático,68 m²,,Excelente
952,W-02K28A,PISO REHABILITADO EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,95 m²,95 m²,,730.000 EUR,1900,C,53 kWh/(m²*a),9 kg/m²,B,False,Excelente,,,,Apartamento,,,Excelente
953,W-02J95J,PISO ESQUINERO EN MANUEL GIRONA TODO EXTERIOR,"Apartamento, Comprar | España, Barcelona, Sarria, Sta. Amelia",4,4,2,159 m²,159 m²,,730.000 EUR,1955,E,151 kWh/(m²*a),,,False,Necesita renovaciones,,,,Apartamento,,,Excelente
954,W-02CPF8,PISO REFORMADO EN FINCA REGIA EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,103 m²,103 m²,,730.000 EUR,1900,E,145 kWh/(m²*a),28 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
955,W-02QGTE,GRAN PISO A REFORMAR EN EIXAMPLE DRET,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",5,5,2,140 m²,140 m²,,726.000 EUR,1900,E,160 kWh/(m²*a),37 kg/m²,E,False,Necesita restauración,,,,Apartamento,,,Muy bien
956,W-02RKOH,BONITA CASA A CERCA DE PASSEIG DE GRÀCIA,"Casa, Comprar | España, Barcelona, Gracia, Vila de Gracia",4,4,3,155 m²,155 m²,,725.000 EUR,1999,,,,,False,Muy bien,,,,Casa,15 m²,,Excelente
957,W-02R9DJ,PISO ESQUINERO EN CALLE LUIS ANTÚNEZ,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Galvany",4,4,2,160 m²,160 m²,,725.000 EUR,1945,E,172 kWh/(m²*a),,E,False,Bien,,,,Apartamento,,,
958,W-02R6XQ,MAGNÍFICO PISO EN SANT GERVASI,"Apartamento, Comprar | España, Barcelona, Sant Gervasi, Bonanova",3,3,2,81 m²,81 m²,,725.000 EUR,2022,B,30 kWh/(m²*a),5 kg/m²,A,True,Excelente,,28,,Apartamento,,,Excelente
959,W-02Q83T,EXCELENTE PISO CERCA DE FRANCESC MACIÀ,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",4,4,2,134 m²,134 m²,,725.000 EUR,1964,D,88 kWh/(m²*a),18 kg/m²,D,False,Muy bien,,,,Apartamento,,,Muy bien
960,W-02OGOU,CHALET UNIFAMILIAR CON PISCINA Y PRIVACIDAD,"Casa, Comprar | España, Barcelona, Maresme, Dosrius",5,5,3,239 m²,239 m²,1.603 m²,725.000 EUR,1990,F,298 kWh/(m²*a),63 kg/m²,F,False,Muy bien,4,4,,Casa unifamiliar,,,Bien
961,W-02O60R,PISO ESQUINERO EN CALLE LUIS ANTÚNEZ,"Apartamento, Comprar | España, Barcelona, Gracia, Vila de Gracia",4,4,2,160 m²,160 m²,,725.000 EUR,1945,E,172 kWh/(m²*a),,E,False,Bien,,,,Apartamento,,,
962,W-02R87U,ENCANTADORA CASA EN EL CENTRO DE CABRILS,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",4,3,3,264 m²,264 m²,400 m²,720.000 EUR,2004,E,265 kWh/(m²*a),55 kg/m²,E,False,Muy bien,2,2,,Casa,,,Muy bien
963,W-02Q6H3,ESPECTACULAR PISO SEÑORIAL EN EL BARRIO GÓTICO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",2,2,2,100 m²,100 m²,,720.000 EUR,,E,157 kWh/(m²*a),32 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
964,W-02RBKC,EXCLUSIVA PROMOCIÓN EN SAGRADA FAMÍLIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,104 m²,104 m²,,718.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,5 m²,,Excelente
965,W-02DT39,ACOGEDOR DÚPLEX EN EIXAMPLE IZQUIERDO,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",3,3,3,97 m²,"97,58 m²",,717.000 EUR,1900,A,15 kWh/(m²*a),2 kg/m²,A,True,Excelente,,,,Dúplex,,,Excelente
966,W-02QSQK,EXCLUSIVA PROMOCION EN SAGRADA FAMILIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,114 m²,114 m²,,716.000 EUR,2024,F,72 kWh/(m²*a),14 kg/m²,G,False,Renovado,,,,Apartamento,,,Excelente
967,W-02QZY1,PISO DE 4 HABITACIONES CON TERRAZA EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Poblenou",4,4,2,126 m²,126 m²,,715.000 EUR,2002,E,127 kWh/(m²*a),25 kg/m²,E,False,,,,,Apartamento,14 m²,,
968,W-02KTUO,GRAN PROPIEDAD A REFORMAR EN VIA LAIETANA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",4,4,2,140 m²,140 m²,,715.000 EUR,,G,322 kWh/(m²*a),56 kg/m²,F,False,,1,1,,Apartamento,,,
969,D-000AT7,MAGNÍFICA PROMOCIÓN EN FINCA REGIA EN EIXAMPLE,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Esquerra", desde 3,desde 3, desde 2,desde 97 m²,,,desde 711.000 EUR,,,,,,False,,,,,,,,
970,W-02NBH3,LUMINOSO PISO EN VENTA EN DIAGONAL MAR,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, Diagonal Mar i El Front Marítim del Poblenou",2,2,2,92 m²,92 m²,,711.000 EUR,2003,D,71 kWh/(m²*a),15 kg/m²,D,False,,1,,,Apartamento,18 m²,,Excelente
971,W-02INIE,ELEGANTE PISO AL LADO DE PLAZA UNIVERSIDAD,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",3,3,2,117 m²,117 m²,,711.000 EUR,1900,A,27 kWh/(m²*a),4 kg/m²,B,True,Excelente,,,,Apartamento,,,Excelente
972,W-02RJFZ,PISO LUMINOSO A 3 VIENTOS,"Apartamento, Comprar | España, Barcelona, Les Corts, Les corts",4,4,3,145 m²,145 m²,,710.000 EUR,1975,F,,,E,False,Muy bien,,,,Apartamento,,,Excelente
973,W-02RQAR,VIVIENDA DE OBRA NUEVA EN BADALONA,"Apartamento, Comprar | España, Barcelona, Badalona, Front Marítim",3,3,2,137 m²,137 m²,,708.000 EUR,,A,24 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,"10,8 m²",,Excelente
974,W-02PF5F,VIVIENDA DE DISEÑO Y LOCAL COMERCIAL EN POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Poblenou",3,3,2,312 m²,312 m²,,700.000 EUR,1950,,,,,False,,,,,Apartamento,,,Excelente
975,W-02MHPJ,FANTÁSTICA VIVIENDA FAMILIAR EN SARRIÁ,"Apartamento, Comprar | España, Barcelona, Sarria, Casco Antiguo",4,4,2,119 m²,119 m²,,700.000 EUR,1980,F,231 kWh/(m²*a),48 kg/m²,E,False,Bien,1,1,,Apartamento,,,Muy bien
976,W-02FXCU,LOFT ESTILO NEOYORKINO CON ALTOS TECHOS,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, SantS",4,4,3,350 m²,350 m²,,700.000 EUR,1900,E,197 kWh/(m²*a),36 kg/m²,C,False,Muy bien,,,,Apartamento,,,Muy bien
977,D-000GR3,PISOS EN VENTA EN VALÈNCIA CON ENRIC GRANADOS,"Obra nueva, Comprar | España, Barcelona, Eixample, Eixample Esquerra", desde 2,desde 2, desde 1,desde 98 m²,,,desde 699.000 EUR,,,,,,False,,,,,,,,
978,W-02RSEE,PISO EN VILA OLÍMPICA A 2 MINUTOS DEL MAR,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, La Vila Olímpica del Poblenou",3,3,2,154 m²,154 m²,,699.000 EUR,1992,D,74 kWh/(m²*a),15 kg/m²,D,False,Excelente,1,,,Apartamento,,,Excelente
979,W-02RC93,BONITA CASA CON VISTAS A MAR Y MONTAÑA,"Casa, Comprar | España, Barcelona, Maresme, VILASSAR DE DALT",5,5,5,405 m²,380 m²,513 m²,699.000 EUR,2002,,,,,False,Muy bien,2,2,,Casa unifamiliar,,,
980,W-02QYL9,PROPIEDAD SEÑORIAL EN VILA DE GRÀCIA,"Apartamento, Comprar | España, Barcelona, Gracia, Vila de Gracia",5,5,2,160 m²,160 m²,,699.000 EUR,1914,,,,,False,Necesita restauración,,,,Apartamento,9 m²,,Muy bien
981,W-02QXU6,PRECIOSA CASA A 4 VIENTOS EN ZONA RESIDENCIAL DE CABRILS,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",4,4,3,217 m²,217 m²,675 m²,699.000 EUR,1999,E,251 kWh/(m²*a),53 kg/m²,E,False,Muy bien,1,1,,Casa unifamiliar,,,Muy bien
982,W-02QL7N,BONITA CASA CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Teià",4,4,3,197 m²,197 m²,346 m²,699.000 EUR,2000,,,,,False,Bien,2,2,,Casa unifamiliar,,,Muy bien
983,W-02QGAP,PISO REFORMADO CON TERRAZA EN VILA DE GRÀCIA,"Apartamento, Comprar | España, Barcelona, Gracia, Vila de Gracia",3,3,2,115 m²,115 m²,,699.000 EUR,1936,,,,,False,Excelente,,,,Apartamento,45 m²,,
984,W-02O3SR,PISO REFORMADO EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Esquerra",2,2,1,98 m²,98 m²,,699.000 EUR,1900,,,,,False,,,,,Apartamento,52 m²,,
985,W-02R43R,CASA DE PUEBLO EN VILASSAR DE MAR,"Casa, Comprar | España, Barcelona, Maresme, Vilassar de Mar",4,4,3,290 m²,290 m²,208 m²,698.000 EUR,1900,E,209 kWh/(m²*a),43 kg/m²,E,True,Bien,,,,Casa,,,Excelente
986,W-02QXJ2,VIVIENDA CON MUCHO ENCANTO EN VILA DE GRÀCIA,"Apartamento, Comprar | España, Barcelona, Gracia, Vila de Gracia",3,3,1,148 m²,148 m²,,698.000 EUR,1900,,,,,False,Excelente,,,,Apartamento,40 m²,,Excelente
987,W-02OAU3,ESPECTACULAR PISO DE DISEÑO EN EL GÓTICO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",3,3,3,138 m²,138 m²,,698.000 EUR,1900,D,118 kWh/(m²*a),20 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
988,W-02QUIC,VIVIENDA DE OBRA NUEVA EN BADALONA,"Apartamento, Comprar | España, Barcelona, Badalona, Front Marítim",3,3,2,137 m²,137 m²,,696.000 EUR,,A,24 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,"10,8 m²",,Excelente
989,W-02R3UM,PISO REFORMADO EN EIXAMPLE ESQUERRA,"Apartamento, Comprar | España, Barcelona, Eixample, Nova Esquerra de l'Eixample",3,3,2,130 m²,130 m²,,695.000 EUR,1948,G,393 kWh/(m²*a),66 kg/m²,G,False,Excelente,,,,Apartamento,,,Excelente
990,W-02QFH7,GRAN PISO EN CALLE CÓRCEGA,"Apartamento, Comprar | España, Barcelona, Gracia, Camp d'en Grassot",3,3,2,167 m²,167 m²,,695.000 EUR,1959,E,"125,85 kWh/(m²*a)","25,56 kg/m²",E,False,Regular,,,,Apartamento,,,Excelente
991,W-02Q9LU,PRECIOSO ÁTICO CON VISTAS A MAR EN VENTA,"Apartamento, Comprar | España, Barcelona, Badalona, Front Marítim",4,4,2,167 m²,167 m²,,695.000 EUR,2004,E,161 kWh/(m²*a),40 kg/m²,E,False,Excelente,2,2,,Loft / Ático,22 m²,,Excelente
992,W-02Q6BR,ÁTICO REFORMADO EN SARRIÀ,"Apartamento, Comprar | España, Barcelona, Sarria, Sta. Amelia",4,4,2,105 m²,105 m²,,695.000 EUR,1967,G,235 kWh/(m²*a),58 kg/m²,G,False,Excelente,,,,Apartamento,,,
993,W-02PZYH,FUNCIONAL PISO EN SARRIÁ,"Apartamento, Comprar | España, Barcelona, Sarria, Sta. Amelia",4,4,2,119 m²,119 m²,,695.000 EUR,1980,,,,,False,Excelente,1,1,,Apartamento,,,Excelente
994,W-02PGE3,"CASA CON VISTAS AL MAR, CALELLA","Casa, Comprar | España, Barcelona, Maresme, Calella",6,6,3,298 m²,298 m²,634 m²,695.000 EUR,1999,C,71 kWh/(m²*a),14 kg/m²,C,False,Excelente,4,4,,Casa unifamiliar,,,Excelente
995,W-02P06X,ENCANTADORA TORRE CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Cabrils",5,5,3,301 m²,301 m²,600 m²,695.000 EUR,2000,,,,,False,Muy bien,2,2,,Casa unifamiliar,,,Muy bien
996,W-02OWVA,ESPECTACULAR PISO REFORMADO EN EL GÓTICO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",3,3,2,137 m²,137 m²,,695.000 EUR,1850,E,128 kWh/(m²*a),27 kg/m²,E,False,,,,,Apartamento,,,
997,W-02OWRY,SOBREÁTICO A ESTRENAR CON VISTAS EN VILA DE GRÀCIA,"Apartamento, Comprar | España, Barcelona, Gracia, Vila de Gracia",2,2,1,110 m²,110 m²,,695.000 EUR,1963,D,98 kWh/(m²*a),16 kg/m²,D,False,Excelente,,,,Loft / Ático,35 m²,,Excelente
998,W-02OWQ3,VILLA CON PISCINA Y VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Sant Pol de Mar",5,5,5,366 m²,366 m²,815 m²,695.000 EUR,1971,G,331 kWh/(m²*a),69 kg/m²,F,False,Muy bien,2,2,,Casa unifamiliar,50 m²,,Excelente
999,W-02O76S,EXCELENTE OPORTUNIDAD EN FINCA CLÁSICA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",4,4,2,218 m²,218 m²,,695.000 EUR,1928,E,117 kWh/(m²*a),24 kg/m²,E,False,,,,,Apartamento,,,Excelente
1000,W-02NXUL,PISO LUMINOSO A DOS PASOS DE LA PEDRERA,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,2,84 m²,84 m²,,695.000 EUR,1898,E,138 kWh/(m²*a),26 kg/m²,E,False,Regular,,,,Apartamento,,,Excelente
1001,W-02L60L,PRECIOSA CASA DE ESTILO RÚSTICO CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Arenys de Mar",5,5,6,381 m²,381 m²,1.300 m²,695.000 EUR,1967,F,295 kWh/(m²*a),295 kg/m²,E,False,Muy bien,2,2,,Casa unifamiliar,40 m²,,Muy bien
1002,W-02HXD1,PROPIEDAD PREMIUM: INCREÍBLE JARDÍN DE 6.400M2,"Casa, Comprar | España, Barcelona, Bagés- Manresa, Cardona",8,8,6,1.444 m²,1.444 m²,6.400 m²,695.000 EUR,1975,E,441 kWh/(m²*a),116 kg/m²,F,False,Muy bien,3,3,,Casa unifamiliar,,,Excelente
1003,W-02QU6U,EXCLUSIVO PISO EN SAGRADA FAMILIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,96 m²,96 m²,,690.000 EUR,2024,F,72 kWh/(m²*a),14 kg/m²,G,False,Renovado,,,,Apartamento,,,Excelente
1004,W-02QSQ7,EXCLUSIVA PROMOCION EN SAGRADA FAMILIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,114 m²,114 m²,,690.000 EUR,2024,F,72 kWh/(m²*a),14 kg/m²,G,False,Renovado,,,,Apartamento,,,Excelente
1005,W-02QR2P,CASA A CUATRO VIENTOS CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Arenys de Munt",4,4,3,520 m²,520 m²,935 m²,690.000 EUR,1980,E,257 kWh/(m²*a),54 kg/m²,E,False,Muy bien,,,,Casa unifamiliar,,,Muy bien
1006,W-02QHZM,PRIVILEGIADA CASA CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Santa Susanna",4,4,2,350 m²,350 m²,883 m²,690.000 EUR,2002,E,192 kWh/(m²*a),37 kg/m²,E,False,Muy bien,,4,,Casa unifamiliar,,,Excelente
1007,W-02PTIU,ESPECTACULAR CASA CON VISTAS A LA MONTAÑA,"Casa, Comprar | España, Barcelona, Matadepera",4,4,3,245 m²,245 m²,1.979 m²,690.000 EUR,1998,F,273 kWh/(m²*a),69 kg/m²,F,False,Excelente,3,3,,Casa unifamiliar,60 m²,,Excelente
1008,W-02OR3V,CHALET A TRES VIENTOS EN MATARÓ VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Mataró",5,5,4,348 m²,348 m²,591 m²,690.000 EUR,2007,C,90 kWh/(m²*a),18 kg/m²,C,False,,4,4,,Casa,20 m²,,Muy bien
1009,W-02OOUB,ÁTICO CON ESTUPENDAS VISTAS AL MAR,"Apartamento, Comprar | España, Barcelona, Maresme, Montgat",3,3,2,115 m²,115 m²,,690.000 EUR,2022,A,18 kWh/(m²*a),3 kg/m²,A,False,Excelente,2,2,,Loft / Ático,43 m²,,Excelente
1010,W-02OOS7,ÁTICO CON ESTUPENDAS TERRAZAS Y VISTAS AL MAR,"Apartamento, Comprar | España, Barcelona, Maresme, Montgat",3,3,2,120 m²,120 m²,,690.000 EUR,2022,A,18 kWh/(m²*a),3 kg/m²,A,False,Excelente,2,2,,Loft / Ático,44 m²,,Excelente
1011,W-02CFD1,ELEGANTE PISO JUNTO RAMBLA CATALUNYA,"Apartamento, Comprar | España, Barcelona, Eixample, Eixample Dreta",2,2,3,94 m²,94 m²,,690.000 EUR,1900,E,207 kWh/(m²*a),40 kg/m²,E,False,Excelente,,,,Apartamento,9 m²,,Excelente
1012,W-028OJX,GRAN DÚPLEX CON TERRAZA Y JARDÍN EN HORTA,"Apartamento, Comprar | España, Barcelona, Horta Guinardó",5,5,3,190 m²,190 m²,,690.000 EUR,1961,E,,,,False,Muy bien,,,,Dúplex,35 m²,,Muy bien
1013,D-000HY1,EXCLUSIVA PROMOCIÓN DE OBRA NUEVA EN SAGRADA FAMÍLIA,"Obra nueva, Comprar | España, Barcelona, Eixample, Sagrada Familia", desde 3,desde 3, desde 2,desde 104 m²,,,desde 685.000 EUR,,,,,,False,,,,,,,,
1014,W-02RBIN,EXCLUSIVA PROMOCIÓN EN SAGRADA FAMÍLIA,"Apartamento, Comprar | España, Barcelona, Eixample, Sagrada Familia",3,3,2,104 m²,104 m²,,685.000 EUR,2024,APLUSPLUS,25 kWh/(m²*a),4 kg/m²,A,False,Excelente,,,,Apartamento,5 m²,,Excelente
1015,W-02P2DN,CHALET DE ESTILO ALPINO CON VISTAS AL MAR,"Casa, Comprar | España, Barcelona, Maresme, Santa Susanna",5,5,4,429 m²,429 m²,600 m²,685.000 EUR,1980,E,185 kWh/(m²*a),37 kg/m²,E,False,Necesita renovaciones,2,2,,Casa unifamiliar,40 m²,,Muy bien
1016,W-02O5HP,MARAVILLOSA CASA CON PISCINA Y JARDÍN,"Casa, Comprar | España, Barcelona, Maresme, Canet de Mar",4,4,3,274 m²,274 m²,290 m²,685.000 EUR,2004,D,124 kWh/(m²*a),21 kg/m²,C,False,Excelente,2,2,,Casa,,,Excelente
